"SAUCE,RTS,PEPPER OR HOT",11,0.11
"SAUCE,RTS,PEPPER,TABASCO",12,0.12
"SAUCE,SALSA,RTS",27,0.27
"SAUCE,SALSA,VERDE,RTS",38,0.38
"SAUCE,SOFRITO,PREP FROM RECIPE",237,2.37
"SAUCE,STEAK,TOMATO BSD",95,0.95
"SAUCE,SWT & SOUR,PREPARED-FROM-RECIPE",79,0.79
"SAUCE,SWT & SOUR,RTS",150,1.5
"SAUCE,TARTAR,RTS",211,2.11
"SAUCE,TERIYAKI,RTS",89,0.89
"SAUCE,TERIYAKI,RTS,RED NA",89,0.89
"SAUCE,TOMATO CHILI SAU,BTLD,NO SALT,LO NA",104,1.04
"SAUCE,TOMATO CHILI SAU,BTLD,W/SALT",104,1.04
"SAUCE,WHITE,THIN,PREPARED-FROM-RECIPE,W/ BUTTER",72,0.72
"SAUCE,WORCESTERSHIRE",78,0.78
"SAUERKRAUT,CND,LO NA",22,0.22
"SAUERKRAUT,CND,SOL&LIQUIDS",19,0.19
SAUSAGE  BERLINER  PORK  BF,230,2.3
SAUSAGE  CHICK  BF  PORK  SKINLESS  SMOKED,216,2.16
SAUSAGE  ITALIAN  SWT  LINKS,149,1.49
SAUSAGE  ITALIAN  TURKEY  SMOKED,158,1.58
SAUSAGE  POLISH  BF W/ CHICK  HOT,259,2.59
SAUSAGE  POLISH  PORK & BF  SMOKED,301,3.01
SAUSAGE  PORK & BF  W/ CHEDDAR CHS  SMOKED,296,2.96
SAUSAGE  SMMR  PORK & BF  STKS  W/ CHEDDAR CHS,426,4.26
SAUSAGE  TURKEY  BRKFST LINKS  MILD,235,2.35
SAUSAGE  TURKEY  HOT  SMOKED,158,1.58
"SAUSAGE,CHICK&BF,SMOKED",295,2.95
"SAUSAGE,ITALIAN,PORK,RAW",346,3.46
"SAUSAGE,MEATLESS",257,2.57
"SAUSAGE,SMOKED LINK SAUSAGE,PORK & BF",320,3.2
"SAUSAGE,VIENNA,CND,CHICK,BF,PORK",230,2.3
"SAVORY,GROUND",272,2.72
"SCALLOP,(BAY&SEA),CKD,STMD",111,1.11
"SCALLOP,MIXED SPECIES,RAW",69,0.69
"SCALLOP,MXD SP,CKD,BREADED&FRIED",216,2.16
"SCALLOP,MXD SP,IMITN,MADE FROM SURIMI",99,0.99
"SCRAPPLE,PORK",213,2.13
"SCUP,COOKED,DRY HEAT",135,1.35
"SCUP,RAW",105,1.05
"SEA BASS,MXD SP,CKD,DRY HEAT",124,1.24
"SEA BASS,MXD SP,RAW",97,0.97
"SEA CUCUMBER,YANE (ALASKA NATIVE)",56,0.56
"SEA LION,STELLER,FAT (ALASKA NATIVE)",850,8.5
"SEA LION,STELLER,HEART (ALASKA NATIVE)",102,1.02
"SEA LION,STELLER,KIDNEY (ALASKA NATIVE)",93,0.93
"SEA LION,STELLER,LIVER (ALASKA NATIVE)",137,1.37
"SEA LION,STELLER,MEAT (ALASKA NATIVE)",120,1.2
"SEA LION,STELLER,MEAT W/ FAT (ALASKA NATIVE)",242,2.42
"SEAL,BEARDED (OOGRUK),MEAT,DRIED (ALASKA NATIVE)",351,3.51
"SEAL,BEARDED (OOGRUK),MEAT,DRIED,IN OIL (ALASKA NATIVE)",367,3.67
"SEAL,BEARDED (OOGRUK),MEAT,LO QUADRANT,RAW (ALASKA NATIVE)",186,1.86
"SEAL,BEARDED (OOGRUK),MEAT,PART DRIED (ALASKA NATIVE)",270,2.7
"SEAL,BEARDED (OOGRUK),MEAT,RAW (ALASKA NATIVE)",110,1.1
"SEAL,RINGED,LIVER (ALASKA NATIVE)",116,1.16
"SEAL,RINGED,MEAT (ALASKA NATIVE)",142,1.42
"SEATROUT,MXD SP,CKD,DRY HEAT",133,1.33
"SEATROUT,MXD SP,RAW",104,1.04
"SEAWEED,AGAR,DRIED",306,3.06
"SEAWEED,AGAR,RAW",26,0.26
"SEAWEED,IRISHMOSS,RAW",49,0.49
"SEAWEED,KELP,RAW",43,0.43
"SEAWEED,LAVER,RAW",35,0.35
"SEAWEED,SPIRULINA,DRIED",290,2.9
"SEAWEED,SPIRULINA,RAW",26,0.26
"SEAWEED,WAKAME,RAW",45,0.45
"SEEDS,BREADNUT TREE SEEDS,DRIED",367,3.67
"SEEDS,BREADNUT TREE SEEDS,RAW",217,2.17
"SEEDS,FLAXSEED",534,5.34
"SEMOLINA,ENRICHED",360,3.6
"SEMOLINA,UNENRICHED",360,3.6
"SESAME BUTTER,PASTE",586,5.86
"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",570,5.7
"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",595,5.95
"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",607,6.07
"SESAME BUTTER,TAHINI,KRNLS UNSPEC",592,5.92
"SESAME FLOUR,HIGH-FAT",526,5.26
"SESAME FLOUR,LOW-FAT",333,3.33
"SESAME FLR,PART DEFATTED",382,3.82
"SESAME MEAL,PART DEFATTED",567,5.67
"SESAME SD KRNLS,DRIED (DECORT)",631,6.31
"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",567,5.67
"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",567,5.67
"SESAME SEEDS,WHL,RSTD&TSTD",565,5.65
"SESAME SEEDS,WHOLE,DRIED",573,5.73
"SESAME STKS,WHEAT-BASED,SALTED",541,5.41
"SESAME STKS,WHEAT-BASED,UNSALTED",541,5.41
"SESBANIA FLOWER,CKD,STMD,W/SALT",21,0.21
"SESBANIA FLOWER,CKD,STMD,WO/SALT",22,0.22
"SESBANIA FLOWER,RAW",27,0.27
"SHAD,AMERICAN,CKD,DRY HEAT",252,2.52
"SHAD,AMERICAN,RAW",197,1.97
"SHAKE,FAST FD,STRAWBERRY",113,1.13
"SHAKE,FAST FOOD,CHOCOLATE",127,1.27
"SHAKE,FAST FOOD,VANILLA",148,1.48
"SHALLOTS,FREEZE-DRIED",348,3.48
"SHALLOTS,RAW",72,0.72
"SHARK,MIXED SPECIES,RAW",130,1.3
"SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED",228,2.28
"SHEEPSHEAD,CKD,DRY HEAT",126,1.26
"SHEEPSHEAD,RAW",108,1.08
"SHERBET,ORANGE",144,1.44
"SHORTENING BREAD,SOYBN (HYDR)&CTTNSD",884,8.84
"SHORTENING CAKE MIX,SOYBN (HYDR)&CTTNSD (HYDR)",884,8.84
"SHORTENING CONFECTIONERY,COCNT (HYDR)&OR PALM KERNEL (HYDR)",884,8.84
"SHORTENING FRYING (HVY DUTY),BF TALLOW&CTTNSD",900,9
"SHORTENING FRYING (HVY DUTY),PALM (HYDR)",884,8.84
"SHORTENING FRYING HVY DUTY,SOYBN HYDR,LINOLEIC (LESS THAN 1%",884,8.84
SHORTENING HOUSEHOLD SOYBN (HYDR)&PALM,884,8.84
"SHORTENING INDUSTRIAL,LARD&VEG OIL",900,9
"SHORTENING INDUSTRIAL,SOYBN (HYDR)&CTTNSD",884,8.84
"SHORTENING,CONFECTIONERY,FRACTIONATED PALM",884,8.84
"SHORTENING,HOUSEHOLD,LARD&VEG OIL",900,9
"SHORTENING,HOUSEHOLD,PARTIALLY HYDROG SOYBN -COTTONSEED",884,8.84
"SHORTENING,INDUS,SOY (PART HYDR ) FOR BAKING & CONFECTIONS",884,8.84
"SHORTENING,INDUS,SOY (PART HYDROG),POURABLE LIQ FRY",884,8.84
"SHORTENING,INDUSTRIAL,SOY (PARTIALLY HYDR )&CORN FOR FRYING",884,8.84
"SHORTENING,MULTIPURPOSE,SOYBN (HYDR)&PALM (HYDR)",884,8.84
"SHORTENING,SPL PURPOSE FOR BAKING,SOYBN (HYDR) PALM&CTTNSD",884,8.84
"SHORTENING,SPL PURPOSE FOR CAKES&FROSTINGS,SOYBN (HYDR)",884,8.84
"SHORTENING,VEG,HOUSEHOLD,COMP",884,8.84
"Shrimp, Cooked, Breaded and Fried",242,2.42
"Shrimp, Cooked, Moist Heat",119,1.19
"Shrimp, Raw",71,0.71
"SIDE DISHES,POTATO SALAD",114,1.14
SILK BANANA-STRAWBERRY SOY YOGURT,88,0.88
SILK BLACK CHERRY SOY YOGURT,88,0.88
SILK BLUEBERRY SOY YOGURT,88,0.88
"SILK CHAI,SOYMILK",53,0.53
"SILK CHOC,SOYMILK",58,0.58
"SILK COFFEE,SOYMILK",62,0.62
SILK FRENCH VANILLA CREAMER,133,1.33
SILK HAZELNUT CREAMER,133,1.33
SILK KEY LIME SOY YOGURT,88,0.88
"SILK LT CHOC,SOYMILK",49,0.49
"SILK LT PLN,SOYMILK",29,0.29
"SILK LT VANILLA,SOYMILK",33,0.33
"SILK MOCHA,SOYMILK",58,0.58
"SILK NOG,SOYMILK",74,0.74
SILK ORIGINAL CREAMER,100,1
SILK PEACH SOY YOGURT,94,0.94
SILK PLN SOY YOGURT,66,0.66
"SILK PLN,SOYMILK",41,0.41
"SILK PLUS FIBER,SOYMILK",41,0.41
"SILK PLUS FOR BONE HEALTH,SOYMILK",41,0.41
"SILK PLUS OMEGA-3 DHA,SOYMILK",45,0.45
SILK RASPBERRY SOY YOGURT,88,0.88
SILK STRAWBERRY SOY YOGURT,94,0.94
"SILK UNSWTND,SOYMILK",33,0.33
SILK VANILLA SOY YOGURT (FAMILY SIZE),79,0.79
SILK VANILLA SOY YOGURT (SINGLE SERVING SIZE),88,0.88
"SILK VANILLA,SOYMILK",41,0.41
"SILK VERY VANILLA,SOYMILK",53,0.53
"SISYMBRIUM SP. SEEDS,WHL,DRIED",318,3.18
"SMELT,DRIED (ALASKA NATIVE)",386,3.86
"SMELT,RAINBOW,CKD,DRY HEAT",124,1.24
"SMELT,RAINBOW,RAW",97,0.97
"SMOKED LINK SAUSAGE,PORK",307,3.07
"SMOKED LINK SAUSAGE,PORK&BF,FLR&NONFAT DRY MILK",268,2.68
"SMOKED LINK SAUSAGE,PORK&BF,NONFAT DRY MILK",313,3.13
"Sna, grano ba, GENE MIL NATURE VALLEY, SWEET&SALTY NUT, pea",487,4.87
"Snack,gran bar,GENERAL MILLS, NATURE VALLEY, w yogu coati",423,4.23
"SNACK,POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",559,5.59
"Snacks, CLIF BAR, mixed flavors",346,3.46
"Snacks, granola bar, chewy, 90 calorie bar",408,4.08
"Snacks, granola bar, QUAKER, DIPPS, all flavors",480,4.8
"SNACKS,BAGEL CHIPS,PLN",451,4.51
"SNACKS,BF STKS,SMOKED",550,5.5
"SNACKS,CANDY BITS,YOGURT COVERED W/ VIT C",415,4.15
"SNACKS,CANDY ROLLS,YOGURT-COVERED,FRUIT FLAV W/ HI VIT C",359,3.59
"SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",523,5.23
"SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",558,5.58
"SNACKS,CORN-BASED,EXTRUDED,CHIPS,UNSALTED",557,5.57
"SNACKS,CORN-BASED,EXTRUDED,ONION-FLAVOR",499,4.99
"SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E",341,3.41
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,ORIGINAL FLAVOR",491,4.91
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,FRENCH ONION FLAVOR",496,4.96
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",491,4.91
"SNACKS,FRUIT LEATHER,PIECES,W/VIT C",373,3.73
"SNACKS,GENERAL MILLS,BETTY CROCKER FRT RL UPS,BRY FLV,W/VT C",373,3.73
"SNACKS,GENERAL MILLS,CHEX MIX,TRADITIONAL FLAVOR",424,4.24
"SNACKS,GRAN BAR,GEN MILLS,NATURE VALLEY,CHEWY TRAIL MIX",415,4.15
"SNACKS,GRANOLA BAR,CHEWY,RED SUGAR,ALL FLAVORS",412,4.12
"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",342,3.42
"SNACKS,GRANOLA BAR,KASHI GOLEAN,CHEWY,MXD FLAVORS",390,3.9
"SNACKS,GRANOLA BAR,KASHI GOLEAN,CRUNCHY,MXD FLAVORS",393,3.93
"SNACKS,GRANOLA BAR,KASHI TLC BAR,CHEWY,MXD FLAVORS",429,4.29
"SNACKS,GRANOLA BAR,KASHI TLC BAR,CRUNCHY,MXD FLAVORS",446,4.46
"SNACKS,GRANOLA BARS,QUAKER OATMEAL TO GO,ALL FLAVORS",389,3.89
"SNACKS,GRANOLA BARS,SOFT,ALMOND,CONFECTIONERS COATING",455,4.55
"SNACKS,GRANOLA BITES,MXD FLAVORS",451,4.51
"SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",390,3.9
"SNACKS,KELLOGG'S,NUTRI-GRAIN CRL BARS,FRUIT",376,3.76
"SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",414,4.14
"SNACKS,M&M MARS,COMBOS SNACKS CHEDDAR CHS PRETZEL",462,4.62
"SNACKS,M&M MARS,KUDOS WHL GRAIN BAR,M&M'S MILK CHOC",415,4.15
"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP",420,4.2
"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",463,4.63
"SNACKS,NUTRI-GRAIN FRUIT & NUT BAR",403,4.03
"SNACKS,PLANTAIN CHIPS,SALTED",531,5.31
"SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED",500,5
"SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL",527,5.27
"SNACKS,POPCORN,UNPOPPED KRNLS",375,3.75
"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",274,2.74
"SNACKS,POTATO CHIPS,FRM DRIED POTATOES,FAT-FREE,W/ OLESTRA",253,2.53
"SNACKS,POTATO CHIPS,RED FAT",471,4.71
"SNACKS,POTATO STKS",522,5.22
"SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",381,3.81
"SNACKS,RICE CAKES,BROWN RICE,CORN",385,3.85
"SNACKS,SOY CHIPS OR CRISPS,SALTED",385,3.85
"SNACKS,SUNKIST,SUNKIST FRUIT ROLL,STRAWBERRY,W/VITMNS A,C,&E",342,3.42
"SNACKS,SWT POTATO CHIPS,UNSALTED",532,5.32
"SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",318,3.18
"SNACKS,TORTILLA CHIPS,LT (BAKED W/ LESS OIL)",465,4.65
"SNACKS,TORTILLA CHIPS,NACHO CHS",514,5.14
"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",498,4.98
"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT",445,4.45
"SNACKS,TORTILLA CHIPS,RANCH-FLAVOR",501,5.01
"SNACKS,TORTILLA CHIPS,UNSALTED,WHITE CORN",503,5.03
"SNACKS,VEG CHIPS,HAIN CELESTIAL GROUP,TERRA CHIPS",517,5.17
"SNACKS,VEG CHIPS,MADE FROM GARDEN VEG",473,4.73
"SNACKS,YUCCA (CASSAVA) CHIPS,SALTED",515,5.15
"SNAIL,RAW",90,0.9
"SNAPPER,MIXED SPECIES,RAW",100,1
"SNAPPER,MXD SP,CKD,DRY HEAT",128,1.28
SORGHUM,339,3.39
SORGHUM FLR,361,3.61
"SOUP COMPANY,CAMPBELL'S RED & WHITE,PEPPER POT SOUP,COND",71,0.71
"Soup, Chicken",,1.125
"Soup, Parsnip",,0.8
"Soup, Pea, Split",141,1.41
"SOUP,BEAN W/ BACON,DRY,MIX,PREP W/ H2O",40,0.4
"SOUP,BEAN W/ FRANKFURTERS,CND,COND",142,1.42
"SOUP,BEAN W/ FRANKFURTERS,CND,PREP W/ EQ VOLUME H2O",75,0.75
"SOUP,BEAN W/ HAM,CND,CHUNKY,RTS",95,0.95
"SOUP,BEAN W/ PORK,CND,COND",129,1.29
"SOUP,BEAN W/ PORK,CND,PREP W/ EQ VOLUME H2O",63,0.63
"SOUP,BEAN W/BACON,COND,SINGLE BRAND",117,1.17
"SOUP,BEAN&HAM,CND,RED NA,PREP W/H2O OR RTS",74,0.74
"SOUP,BEEF BROTH,CUBED,DRY",170,1.7
"SOUP,BF & MUSHROOM,LO NA,CHUNK STYLE",69,0.69
"SOUP,BF & VEG,CND,RTS",47,0.47
"SOUP,BF & VEG,RED NA,CND,RTS",42,0.42
"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND",13,0.13
"SOUP,BF BROTH OR BOUILLON CND,RTS",7,0.07
"SOUP,BF BROTH OR BOUILLON,PDR,DRY",213,2.13
"SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",3,0.03
"SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O",12,0.12
"SOUP,BF BROTH,CUBED,PREP W/H2O",3,0.03
"SOUP,BF MUSHROOM,CND,COND",61,0.61
"SOUP,BF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",30,0.3
"SOUP,BF NOODLE,CND,COND",67,0.67
"SOUP,BF NOODLE,CND,PREP W/ EQ VOLUME H2O",34,0.34
"SOUP,BF NOODLE,DRY,MIX",324,3.24
"SOUP,BF STROGANOFF,CND,CHUNKY STYLE,RTS",98,0.98
"SOUP,BF W/VEG&BARLEY,CND,COND,SINGLE BRAND",61,0.61
"SOUP,BLACK BEAN,CND,COND",91,0.91
"SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",46,0.46
"SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY",438,4.38
"SOUP,BROCCOLI CHS,CND,COND,COMM",87,0.87
"SOUP,CHICK BROTH CUBES,DRY",198,1.98
"SOUP,CHICK BROTH CUBES,DRY,PREP W/ H2O",5,0.05
"SOUP,CHICK BROTH OR BOUILLON,DRY",267,2.67
"SOUP,CHICK BROTH OR BOUILLON,DRY,PREP W/ H2O",4,0.04
"SOUP,CHICK BROTH,CND,COND",31,0.31
"SOUP,CHICK BROTH,CND,LESS/REDUCED NA",7,0.07
"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",16,0.16
"SOUP,CHICK BROTH,CND,RTS",5,0.05
"SOUP,CHICK BROTH,LO NA,CND",16,0.16
"SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND",99,0.99
"SOUP,CHICK GUMBO,CND,COND",45,0.45
"SOUP,CHICK GUMBO,CND,PREP W/ EQ VOLUME H2O",23,0.23
"SOUP,CHICK MUSHROOM CHOWDER,CHUNKY,RTS,SINGLE BRAND",80,0.8
"SOUP,CHICK MUSHROOM,CND,COND",109,1.09
"SOUP,CHICK MUSHROOM,CND,PREP W/ EQ VOLUME H2O",54,0.54
"SOUP,CHICK NOODLE,CND,COND",52,0.52
"SOUP,CHICK NOODLE,CND,PREP W/ EQ VOLUME H2O",25,0.25
"SOUP,CHICK NOODLE,DRY,MIX",377,3.77
"SOUP,CHICK NOODLE,DRY,MIX,PREP W/ H2O",23,0.23
"SOUP,CHICK NOODLE,LO NA,CND,PREP W/ EQ VOLUME H2O",25,0.25
"SOUP,CHICK NOODLE,RED NA,CND,RTS",41,0.41
"SOUP,CHICK RICE,CND,CHUNKY,RTS",53,0.53
"SOUP,CHICK RICE,DRY,MIX,PREP W/ H2O",24,0.24
"SOUP,CHICK VEG W/POTATO&CHS,CHUNKY,RTS",65,0.65
"SOUP,CHICK VEG,CHUNKY,CND,RTS",69,0.69
"SOUP,CHICK VEG,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",40,0.4
"SOUP,CHICK VEG,CND,COND",61,0.61
"SOUP,CHICK VEG,CND,PREP W/ EQ VOLUME H2O",31,0.31
"SOUP,CHICK W/ DUMPLINGS,CND,COND",79,0.79
"SOUP,CHICK W/ DUMPLINGS,CND,PREP W/ EQ VOLUME H2O",40,0.4
"SOUP,CHICK W/ RICE,CND,COND",49,0.49
"SOUP,CHICK W/ RICE,CND,PREP W/ EQ VOLUME H2O",24,0.24
"SOUP,CHICK W/STAR-SHAPED PASTA,CND,COND,SINGLE BRAND",50,0.5
"SOUP,CHICK,CND,CHUNKY,RTS",71,0.71
"SOUP,CHILI BF,CND,COND",117,1.17
"SOUP,CHILI BF,CND,PREP W/ EQ VOLUME H2O",57,0.57
"SOUP,CHS,CND,COND",121,1.21
"SOUP,CHS,CND,PREP W/ EQ VOLUME H2O",63,0.63
"SOUP,CHS,CND,PREP W/ EQ VOLUME MILK",92,0.92
"SOUP,CHUNKY BF,CND,RTS",66,0.66
"SOUP,CHUNKY CHICK NOODLE,CND,RTS",39,0.39
"SOUP,CHUNKY VEG,CND,RTS",51,0.51
"SOUP,CLAM CHOWDER,MANHATTAN STYLE,CND,CHUNKY,RTS",56,0.56
"SOUP,CLAM CHOWDER,MANHATTAN,CND,COND",61,0.61
"SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",30,0.3
"SOUP,CLAM CHOWDER,NEW ENG,CND,PREP W/ EQ VLM LOFAT (2%) MILK",61,0.61
"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,COND",72,0.72
"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,PREP W/ EQ VOLUME H2O",35,0.35
"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,RTS",79,0.79
"SOUP,CLAM CHOWDER,NEW ENGLAND,RED NA,CND,RTS",70,0.7
"SOUP,CONSOMME W/ GELATIN,DRY,MIX,PREP W/ H2O",7,0.07
"SOUP,CRAB,CND,RTS",31,0.31
"SOUP,CRM OF ASPARAGUS,CND,COND",69,0.69
"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME H2O",35,0.35
"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME MILK",65,0.65
"SOUP,CRM OF CELERY,CND,COND",72,0.72
"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME H2O",37,0.37
"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME MILK",66,0.66
"SOUP,CRM OF CHICK,CND,COND",90,0.9
"SOUP,CRM OF CHICK,CND,COND,RED NA",58,0.58
"SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND",99,0.99
"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME H2O",48,0.48
"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME MILK",77,0.77
"SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",41,0.41
"SOUP,CRM OF MUSHROOM,CND,COND",85,0.85
"SOUP,CRM OF MUSHROOM,CND,COND,RED NA",52,0.52
"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",42,0.42
"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",67,0.67
"SOUP,CRM OF MUSHROOM,LO NA,RTS,CND",53,0.53
"SOUP,CRM OF ONION,CND,COND",88,0.88
"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME H2O",44,0.44
"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME MILK",75,0.75
"SOUP,CRM OF POTATO,CND,COND",59,0.59
"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME H2O",30,0.3
"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME MILK",60,0.6
"SOUP,CRM OF SHRIMP,CND,COND",72,0.72
"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME H2O",36,0.36
"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",61,0.61
"SOUP,CRM OF VEG,DRY,PDR",446,4.46
"SOUP,EGG DROP,CHINESE RESTAURANT",27,0.27
"SOUP,ESCAROLE,CND,RTS",11,0.11
"SOUP,FISH,HOMEMADE (ALASKA NATIVE)",72,0.72
"SOUP,GAZPACHO,CND,RTS",19,0.19
"SOUP,HEALTHY CHOIC CHICK & RICE SOUP,CND",37,0.37
"SOUP,HEALTHY CHOIC CHICK NOODLE SOUP,CND",41,0.41
"SOUP,HEALTHY CHOIC GARDEN VEG SOUP,CND",51,0.51
"SOUP,HOT & SOUR,CHINESE RESTAURANT",39,0.39
"SOUP,LENTIL W/HAM,CND,RTS",56,0.56
"SOUP,MINESTRONE,CND,CHUNKY,RTS",53,0.53
"SOUP,MINESTRONE,CND,COND",68,0.68
"SOUP,MINESTRONE,CND,PREP W/ EQ VOLUME H2O",34,0.34
"SOUP,MINESTRONE,CND,RED NA,RTS",50,0.5
"SOUP,MUSHROOM BARLEY,CND,COND",61,0.61
"SOUP,MUSHROOM BARLEY,CND,PREP W/ EQ VOLUME H2O",30,0.3
"SOUP,MUSHROOM W/ BF STOCK,CND,COND",68,0.68
"SOUP,MUSHROOM W/ BF STOCK,CND,PREP W/ EQ VOLUME H2O",35,0.35
"SOUP,MUSHROOM,DRY,MIX,PREP W/ H2O",33,0.33
"SOUP,ONION,CND,COND",46,0.46
"SOUP,ONION,CND,PREP W/ EQ VOLUME H2O",23,0.23
"SOUP,ONION,DRY,MIX",293,2.93
"SOUP,ONION,DRY,MIX,PREP W/ H2O",12,0.12
"SOUP,OXTAIL,DRY,MIX,PREP W/ H2O",28,0.28
"SOUP,OYSTER STEW,CND,COND",48,0.48
"SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME H2O",24,0.24
"SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME MILK",55,0.55
"SOUP,PEPPERPOT,CND,COND",84,0.84
"SOUP,PEPPERPOT,CND,PREP W/ EQ VOLUME H2O",41,0.41
"SOUP,POTATO HAM CHOWDER,CHUNKY,RTS,SINGLE BRAND",80,0.8
"SOUP,RAMEN NOODLE,ANY FLAVOR,DRY",436,4.36
"SOUP,RAMEN NOODLE,BF FLAVOR,DRY",436,4.36
"SOUP,RAMEN NOODLE,CHICK FLAVOR,DRY",437,4.37
"SOUP,RAMEN NOODLE,DRY,ANY FLAVOR,RED FAT,RED NA",350,3.5
"SOUP,SCOTCH BROTH,CND,COND",66,0.66
"SOUP,SCOTCH BROTH,CND,PREP W/ EQ VOLUME H2O",33,0.33
"SOUP,SHARK FIN,REST-PREP",46,0.46
"SOUP,SIRLOIN BURGER W/VEG,RTS,SINGLE BRAND",77,0.77
"SOUP,SPLIT PEA W/ HAM,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",76,0.76
"SOUP,SPLIT PEA W/HAM&BACON,CND,COND,SINGLE BRAND",140,1.4
"SOUP,STOCK,BEEF,HOME-PREPARED",13,0.13
"SOUP,STOCK,CHICK,HOME-PREPARED",36,0.36
"SOUP,STOCK,FISH,HOME-PREPARED",17,0.17
"SOUP,STOCKPOT,CND,COND",78,0.78
"SOUP,STOCKPOT,CND,PREP W/ EQ VOLUME H2O",40,0.4
"SOUP,SWANSON CHICK BROTH 99% FAT FREE",4,0.04
"SOUP,TOMATO BF W/ NOODLE,CND,COND",112,1.12
"SOUP,TOMATO BF W/ NOODLE,CND,PREP W/ EQ VOLUME H2O",56,0.56
"SOUP,TOMATO BISQUE,CND,COND",96,0.96
"SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME H2O",50,0.5
"SOUP,TOMATO BISQUE,CND,PREP W/ EQ VOLUME MILK",79,0.79
"SOUP,TOMATO RICE,CND,COND",93,0.93
"SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O",47,0.47
"SOUP,TOMATO VEG,DRY,MIX",325,3.25
"SOUP,TOMATO VEG,DRY,MIX,PREP W/ H2O",22,0.22
"SOUP,TOMATO,CND,COND",66,0.66
